551,SAB,NBK,BOF1,85.1,85,7-Oct-14,#,Y
551,SAB,NBK,DOF1,59.8,67,7-Oct-14,#,Y
551,SAB,NBK,J,29.9,30,7-Oct-14,#,Y
551,SAB,NBK,OBBF,115,115,7-Oct-14,#,Y
551,SAB,NBK,OBBS,30,30,7-Oct-14,#,Y
551,SAB,NBK,OBOF,125,125,7-Oct-14,#,Y
551,SAB,NBK,YOFC,112.44,115,7-Oct-14,21-Nov-14,Y
551,SAB,NBK,YOFC,112.44,118,22-Nov-14,1-Dec-14,Y
551,SAB,NBK,YOFC,112.44,115,2-Dec-14,#,Y
551,SAB,PJC,AOF1,115.7,116,7-Oct-14,#,Y
551,SAB,PJC,BOF1,96.2,96,7-Oct-14,#,Y
551,SAB,PJC,DOF1,67.6,68,7-Oct-14,#,Y
551,SAB,PJC,J,33.8,34,7-Oct-14,#,Y
551,SAB,PJC,OBBF,130,130,7-Oct-14,#,Y
551,SAB,PJC,OBBS,34,34,7-Oct-14,#,Y
551,SAB,PJC,OBOF,140,140,7-Oct-14,#,Y
551,SAB,PJC,YOFC,125.17,130,7-Oct-14,21-Nov-14,Y
551,SAB,PJC,YOFC,125.17,132,22-Nov-14,1-Dec-14,Y
551,SAB,PJC,YOFC,125.17,130,2-Dec-14,#,Y
551,SAB,TRE,AOF1,115.7,116,7-Oct-14,#,Y
551,SAB,TRE,BOF1,96.2,96,7-Oct-14,#,Y
551,SAB,TRE,DOF1,67.6,68,7-Oct-14,#,Y
551,SAB,TRE,J,33.8,34,7-Oct-14,#,Y
551,SAB,TRE,OBBF,130,130,7-Oct-14,#,Y
551,SAB,TRE,OBBS,34,34,7-Oct-14,#,Y
551,SAB,TRE,OBOF,140,140,7-Oct-14,#,Y
551,SAB,TRE,YOFC,126.24,130,7-Oct-14,21-Nov-14,Y
551,SAB,TRE,YOFC,126.24,132,22-Nov-14,1-Dec-14,Y
551,SAB,TRE,YOFC,126.24,130,2-Dec-14,#,Y
551,SAB,CWH,AOF1,121.93,122,7-Oct-14,#,Y
551,SAB,CWH,BOF1,101.38,101,7-Oct-14,#,Y
551,SAB,CWH,DOF1,71.24,71,7-Oct-14,#,Y
551,SAB,CWH,J,35.62,36,7-Oct-14,#,Y
551,SAB,CWH,OBBF,137,137,7-Oct-14,#,Y
551,SAB,CWH,OBBS,36,36,7-Oct-14,#,Y
551,SAB,CWH,OBOF,147,147,7-Oct-14,#,Y
551,SAB,CWH,YOFC,132.6,137,7-Oct-14,21-Nov-14,Y
551,SAB,CWH,YOFC,132.6,139,22-Nov-14,1-Dec-14,Y
551,SAB,CWH,YOFC,132.6,137,2-Dec-14,#,Y
551,SAB,PHN,AOF1,124.6,125,7-Oct-14,#,Y
551,SAB,PHN,BOF1,103.6,104,7-Oct-14,#,Y
551,SAB,PHN,DOF1,72.8,73,7-Oct-14,#,Y
551,SAB,PHN,J,36.4,36,7-Oct-14,#,Y
551,SAB,PHN,OBBF,140,140,7-Oct-14,#,Y
551,SAB,PHN,OBBS,36,36,7-Oct-14,#,Y
551,SAB,PHN,OBOF,150,150,7-Oct-14,#,Y
551,SAB,PHN,YOFC,135.78,140,7-Oct-14,21-Nov-14,Y
551,SAB,PHN,YOFC,135.78,143,22-Nov-14,1-Dec-14,Y
551,SAB,PHN,YOFC,135.78,140,2-Dec-14,#,Y
551,SAB,PHL,AOF1,124.6,125,7-Oct-14,#,Y
551,SAB,PHL,BOF1,103.6,104,7-Oct-14,#,Y
551,SAB,PHL,DOF1,72.8,73,7-Oct-14,#,Y
551,SAB,PHL,J,36.4,36,7-Oct-14,#,Y
551,SAB,PHL,OBBF,140,140,7-Oct-14,#,Y
551,SAB,PHL,OBBS,36,36,7-Oct-14,#,Y
551,SAB,PHL,OBOF,150,150,7-Oct-14,#,Y
551,SAB,PHL,YOFC,135.78,140,7-Oct-14,21-Nov-14,Y
551,SAB,PHL,YOFC,135.78,143,22-Nov-14,1-Dec-14,Y
551,SAB,PHL,YOFC,135.78,140,2-Dec-14,#,Y
551,SAB,WIL,AOF1,140.62,141,7-Oct-14,#,Y
551,SAB,WIL,BOF1,116.92,117,7-Oct-14,#,Y
551,SAB,WIL,DOF1,82.16,82,7-Oct-14,#,Y
551,SAB,WIL,J,41.08,41,7-Oct-14,#,Y
551,SAB,WIL,OBBF,158,158,7-Oct-14,#,Y
551,SAB,WIL,OBBS,41,41,7-Oct-14,#,Y
551,SAB,WIL,OBOF,168,168,7-Oct-14,#,Y
551,SAB,WIL,YOFC,152.76,158,7-Oct-14,21-Nov-14,Y
551,SAB,WIL,YOFC,152.76,161,22-Nov-14,1-Dec-14,Y
551,SAB,WIL,YOFC,152.76,158,2-Dec-14,#,Y
551,SAB,NRK,AOF1,143.29,143,7-Oct-14,#,Y
551,SAB,NRK,BOF1,119.14,119,7-Oct-14,#,Y
551,SAB,NRK,DOF1,83.72,84,7-Oct-14,#,Y
551,SAB,NRK,J,41.86,42,7-Oct-14,#,Y
551,SAB,NRK,OBBF,161,161,7-Oct-14,#,Y
551,SAB,NRK,OBBS,42,42,7-Oct-14,#,Y
551,SAB,NRK,OBOF,171,171,7-Oct-14,#,Y
551,SAB,NRK,YOFC,155.94,161,7-Oct-14,21-Nov-14,Y
551,SAB,NRK,YOFC,155.94,164,22-Nov-14,1-Dec-14,Y
551,SAB,NRK,YOFC,155.94,161,2-Dec-14,#,Y
551,SAB,ABE,AOF1,150.41,150,7-Oct-14,#,Y
551,SAB,ABE,BOF1,125.06,125,7-Oct-14,#,Y
551,SAB,ABE,DOF1,87.88,88,7-Oct-14,#,Y
551,SAB,ABE,J,43.94,44,7-Oct-14,#,Y
551,SAB,ABE,OBBF,169,169,7-Oct-14,#,Y
551,SAB,ABE,OBBS,44,44,7-Oct-14,#,Y
551,SAB,ABE,OBOF,179,179,7-Oct-14,#,Y
551,SAB,ABE,YOFC,163.36,169,7-Oct-14,21-Nov-14,Y
551,SAB,ABE,YOFC,163.36,173,22-Nov-14,1-Dec-14,Y
551,SAB,ABE,YOFC,163.36,169,2-Dec-14,#,Y
551,SAB,BAL,AOF1,154.86,155,7-Oct-14,#,Y
551,SAB,BAL,BOF1,128.76,129,7-Oct-14,#,Y
